rms,peak,crest_factor,kurtosis,skewness,spectral_centroid,spectral_bandwidth,spectral_kurtosis,peak_freq,peak_amp,BER_0-100Hz,BER_100-300Hz,BER_300-600Hz,BER_600-1000Hz,BER_1000-2000Hz,BER_2000-5000Hz,BER_5000-9216Hz,stft_mean_energy,stft_energy_var,stft_temporal_cog,label,class_name
0.6863789088154143,2.842061996459961,4.140660382409366,0.3693392755350615,-0.13462161661130592,3158.028720403038,2569.6859295935906,2.5741439138329385,120.0,0.36426112055778503,0.03613956645131111,0.14398232102394104,0.05429738014936447,0.051542978733778,0.3854716420173645,0.27034440636634827,0.0582217313349247,0.1639301773348932,0.0018426488098675941,0.20122601481771815,0,Normal
0.6828769094739672,3.257740020751953,4.770610819972434,0.3766913225114772,-0.12368736290022776,3221.4750917368087,2621.8716395986894,2.366720168521705,120.0,0.40402987599372864,0.0449376218020916,0.20131002366542816,0.07425833493471146,0.055944401770830154,0.30160295963287354,0.2530779242515564,0.0688687264919281,0.16750838121112618,0.002242920255434595,0.19332317295742654,0,Normal
0.6640587739415961,3.257740020751953,4.9058006603199615,0.3194218255232646,-0.14358718496778844,3222.6604862816134,2632.658129465052,2.417127403965794,120.0,0.3894774317741394,0.0484638437628746,0.1960941106081009,0.06848175823688507,0.0510636642575264,0.3111921548843384,0.26025810837745667,0.06444618850946426,0.1602963710541827,0.0016867254654565139,0.1974317778956904,0,Normal
0.6721169670510289,2.97959303855896,4.433146521059743,0.32956152311729925,-0.15776322582793995,3137.485781395133,2611.841360862922,2.4647181720135944,120.0,0.3604721426963806,0.04676640033721924,0.16660797595977783,0.07241633534431458,0.06735092401504517,0.3634983003139496,0.21756134927272797,0.06579872220754623,0.15798280864347897,0.0027292236460982368,0.19501353607119098,0,Normal
0.6827579201061705,3.15514874458313,4.621182128331334,0.3918633281184616,-0.1193628353244916,3152.284307069128,2579.467963604343,2.5300531910922137,120.0,0.30626365542411804,0.03906405717134476,0.12274027615785599,0.06557880342006683,0.06302635371685028,0.3805799186229706,0.2646160423755646,0.0643945187330246,0.16513422506176248,0.0032587434886545185,0.19497409537426744,0,Normal
0.6884451052331904,3.15514874458313,4.58300694531679,0.41690499997798636,-0.11171656356307183,3153.813817271073,2588.3544327976338,2.4428076075071137,120.0,0.3634255826473236,0.05546651780605316,0.1534004807472229,0.08637294918298721,0.06420659273862839,0.35444316267967224,0.21703942120075226,0.06907086819410324,0.1781981966866044,0.0031203516811156872,0.19853773858603432,0,Normal
0.669533295411285,2.7269582748413086,4.072924009607223,0.2336468649200687,-0.12198433616738447,3207.1725398981116,2635.4137980557434,2.360584873284486,120.0,0.3853272497653961,0.05328197404742241,0.1914084106683731,0.07236426323652267,0.06087987869977951,0.34489139914512634,0.20470018684864044,0.07247395813465118,0.16918003528396697,0.0026727892644797303,0.18818875842474736,0,Normal
0.6889506426593851,2.7747690677642822,4.027529485680186,0.2976494506071812,-0.1362762483566925,3148.1972382124286,2587.1049273340764,2.4866281651069193,120.0,0.35345259308815,0.04253963753581047,0.14498576521873474,0.07335662096738815,0.06210149824619293,0.3879905641078949,0.223389133810997,0.06563674658536911,0.1654206505847811,0.002388894249990688,0.20107686538250066,0,Normal
0.7091309187747852,2.8003010749816895,3.9489196724502826,0.33316938197629087,-0.14998880157987582,3192.50219403938,2587.1058675106638,2.4658432273820763,120.0,0.34219837188720703,0.03678387403488159,0.12241525202989578,0.06931279599666595,0.05042758211493492,0.3665952682495117,0.2876719832420349,0.0667932778596878,0.17482346725501857,0.002536337193420085,0.1918158577599894,0,Normal
0.7019579044873603,3.1194939613342285,4.44399001272376,0.3843422914849204,-0.13912620745362403,3163.045881708928,2569.3016051390296,2.455025510251539,120.0,0.3425651490688324,0.03768633306026459,0.1336049735546112,0.07779870927333832,0.06292612105607986,0.37687963247299194,0.24349823594093323,0.06760596483945847,0.1781720607325633,0.002253218167321187,0.19748876932894613,0,Normal
0.6754176269115096,3.1194939613342285,4.618614899662342,0.35728460915193416,-0.05735686474418415,3201.7578142724838,2619.3634253996015,2.4414558456503612,120.0,0.3184075653553009,0.0425429567694664,0.15659601986408234,0.06532467901706696,0.0633760616183281,0.4096314609050751,0.19554655253887177,0.06698229163885117,0.1630381504207637,0.002049427425744862,0.18478981650806228,0,Normal
0.6833438520875531,3.071216583251953,4.4943940432415195,0.27131424944539173,-0.042059445059283454,3222.0972782069653,2615.336439052383,2.3701346661863467,120.0,0.33317720890045166,0.043014224618673325,0.13308857381343842,0.069163978099823,0.06355234980583191,0.3636988699436188,0.25375887751579285,0.07372315973043442,0.1557051139546587,0.0014636257519393342,0.2097344125153082,0,Normal
0.6978234386042111,3.071216583251953,4.401136977261241,0.26827258793364317,-0.12340254975302657,3189.318341765,2603.909142437692,2.472668046987972,120.0,0.40291279554367065,0.04741000384092331,0.17391228675842285,0.0537014864385128,0.05590315908193588,0.3757033944129944,0.23125006258487701,0.06211960315704346,0.16692577164486871,0.002244588393162898,0.20004991728450972,0,Normal
0.6787834905511861,2.963501214981079,4.36590048605285,0.24044658949169806,-0.10715152734020614,3149.867564669856,2546.480849767398,2.509694389968415,120.0,0.35811248421669006,0.03632653132081032,0.1570417284965515,0.0713963657617569,0.06326355785131454,0.34561052918434143,0.2620345950126648,0.06432666629552841,0.16457428950945346,0.0021508131786748584,0.19691147434761216,0,Normal
0.673897501331392,2.8754000663757324,4.266821019556699,0.2666820386489013,-0.08159983086112013,3256.7171586998315,2669.70907706042,2.3038528447586857,120.0,0.3363131880760193,0.03917798399925232,0.13897335529327393,0.065152607858181,0.07229084521532059,0.36300966143608093,0.243238627910614,0.07815688103437424,0.15928041384155628,0.0017049671313951647,0.19478450213906434,0,Normal
